Descriptio,Name,Latitude,Longitude,Number of Records,Path,Shapeid
Municipio,Camotán,14.78724766,-89.2537384,1,4503,39
Municipio,Camotán,14.78204727,-89.26563263,1,4504,39
Municipio,Camotán,14.78574753,-89.27304077,1,4505,39
Municipio,Camotán,14.79275227,-89.282341,1,4506,39
Municipio,Camotán,14.79257584,-89.28546906,1,4507,39
Municipio,Camotán,14.79021072,-89.28968048,1,4508,39
Municipio,Camotán,14.79133034,-89.29443359,1,4509,39
Municipio,Camotán,14.79099464,-89.29732513,1,4510,39
Municipio,Camotán,14.78713608,-89.30841827,1,4511,39
Municipio,Camotán,14.78649139,-89.31555939,1,4512,39
Municipio,Camotán,14.79017353,-89.31787872,1,4513,39
Municipio,Camotán,14.79108334,-89.32781982,1,4514,39
Municipio,Camotán,14.79023075,-89.33408356,1,4515,39
Municipio,Camotán,14.78878784,-89.34096527,1,4516,39
Municipio,Camotán,14.78950882,-89.34576416,1,4517,39
Municipio,Camotán,14.79273415,-89.350914,1,4518,39
Municipio,Camotán,14.79253101,-89.35292053,1,4519,39
Municipio,Camotán,14.78976822,-89.35977936,1,4520,39
Municipio,Camotán,14.79319382,-89.36061096,1,4521,39
Municipio,Camotán,14.79644394,-89.36464691,1,4522,39
Municipio,Camotán,14.79931259,-89.36759949,1,4523,39
Municipio,Camotán,14.80989456,-89.371521,1,4524,39
Municipio,Camotán,14.81516266,-89.37187195,1,4525,39
Municipio,Camotán,14.81869316,-89.36974335,1,4526,39
Municipio,Camotán,14.82212543,-89.36697388,1,4527,39
Municipio,Camotán,14.82694054,-89.36671448,1,4528,39
Municipio,Camotán,14.8311758,-89.36745453,1,4529,39
Municipio,Camotán,14.84117222,-89.37514496,1,4530,39
Municipio,Camotán,14.84328938,-89.37530518,1,4531,39
Municipio,Camotán,14.84613132,-89.37347412,1,4532,39
Municipio,Camotán,14.85019302,-89.37042236,1,4533,39
Municipio,Camotán,14.85756969,-89.36813354,1,4534,39
Municipio,Camotán,14.86053276,-89.36553955,1,4535,39
Municipio,Camotán,14.8723917,-89.35613251,1,4536,39
Municipio,Camotán,14.87744904,-89.35564423,1,4537,39
Municipio,Camotán,14.88101578,-89.35116577,1,4538,39
Municipio,Camotán,14.88722038,-89.35015106,1,4539,39
Municipio,Camotán,14.89556789,-89.3481369,1,4540,39
Municipio,Camotán,14.90260601,-89.34555054,1,4541,39
Municipio,Camotán,14.91431904,-89.31467438,1,4542,39
Municipio,Camotán,14.89645672,-89.27897644,1,4543,39
Municipio,Camotán,14.90079403,-89.25376129,1,4544,39
Municipio,Camotán,14.95113754,-89.21910095,1,4545,39
Municipio,Camotán,14.95241928,-89.21793365,1,4546,39
Municipio,Camotán,14.95053864,-89.21417999,1,4547,39
Municipio,Camotán,14.9508667,-89.19579315,1,4548,39
Municipio,Camotán,14.93706703,-89.18264008,1,4549,39
Municipio,Camotán,14.92751503,-89.1764679,1,4550,39
Municipio,Camotán,14.92516708,-89.17712402,1,4551,39
Municipio,Camotán,14.91644096,-89.1795578,1,4552,39
Municipio,Camotán,14.90907383,-89.18312073,1,4553,39
Municipio,Camotán,14.90325069,-89.1882782,1,4554,39
Municipio,Camotán,14.90167618,-89.19132996,1,4555,39
Municipio,Camotán,14.8942709,-89.20568085,1,4556,39
Municipio,Camotán,14.89361668,-89.20609283,1,4557,39
Municipio,Camotán,14.88774586,-89.21806335,1,4558,39
Municipio,Camotán,14.88696003,-89.21894073,1,4559,39
Municipio,Camotán,14.88459587,-89.22058105,1,4560,39
Municipio,Camotán,14.86559963,-89.22222137,1,4561,39
Municipio,Camotán,14.8398304,-89.21870422,1,4562,39
Municipio,Camotán,14.81030083,-89.19714355,1,4563,39
Municipio,Camotán,14.79519463,-89.18183899,1,4564,39
Municipio,Chiquimula,14.77753353,-89.45606232,1,4565,40
Municipio,Chiquimula,14.77628994,-89.44932556,1,4566,40
Municipio,Chiquimula,14.77469921,-89.45018768,1,4567,40
Municipio,Chiquimula,14.77007866,-89.4570694,1,4568,40
Municipio,Chiquimula,14.76707745,-89.45889282,1,4569,40
Municipio,Chiquimula,14.76448441,-89.45687103,1,4570,40
Municipio,Chiquimula,14.76034546,-89.44878387,1,4571,40
Municipio,Chiquimula,14.76114178,-89.44503784,1,4572,40
Municipio,Chiquimula,14.75902462,-89.44467163,1,4573,40
Municipio,Chiquimula,14.7423296,-89.4637146,1,4574,40
Municipio,Chiquimula,14.73567295,-89.47501373,1,4575,40
Municipio,Chiquimula,14.72958565,-89.47666168,1,4576,40
Municipio,Chiquimula,14.7244873,-89.49259949,1,4577,40
Municipio,Chiquimula,14.72170353,-89.49010468,1,4578,40
Municipio,Chiquimula,14.70532036,-89.48980713,1,4579,40
Municipio,Chiquimula,14.7067852,-89.51634216,1,4580,40
Municipio,Chiquimula,14.70327473,-89.52823639,1,4581,40
Municipio,Chiquimula,14.72196388,-89.54014587,1,4582,40
Municipio,Chiquimula,14.72671795,-89.54107666,1,4583,40
Municipio,Chiquimula,14.73202896,-89.53807831,1,4584,40
Municipio,Chiquimula,14.73794079,-89.53957367,1,4585,40
Municipio,Chiquimula,14.74172878,-89.54447174,1,4586,40
Municipio,Chiquimula,14.74471855,-89.55252838,1,4587,40
Municipio,Chiquimula,14.74017239,-89.55716705,1,4588,40
Municipio,Chiquimula,14.7383194,-89.55938721,1,4589,40
Municipio,Chiquimula,14.7386446,-89.56174469,1,4590,40
Municipio,Chiquimula,14.74765873,-89.56123352,1,4591,40
Municipio,Chiquimula,14.76662159,-89.59959412,1,4592,40
Municipio,Chiquimula,14.76583958,-89.60108185,1,4593,40
Municipio,Chiquimula,14.75915146,-89.60373688,1,4594,40
Municipio,Chiquimula,14.75865364,-89.60818481,1,4595,40
Municipio,Chiquimula,14.7556982,-89.61208344,1,4596,40
Municipio,Chiquimula,14.75433159,-89.61560059,1,4597,40
Municipio,Chiquimula,14.75475216,-89.62055969,1,4598,40
Municipio,Chiquimula,14.75407696,-89.62784576,1,4599,40
Municipio,Chiquimula,14.75520325,-89.6341629,1,4600,40
Municipio,Chiquimula,14.7541523,-89.63974762,1,4601,40
Municipio,Chiquimula,14.75467014,-89.65044403,1,4602,40
Municipio,Chiquimula,14.75490856,-89.66120911,1,4603,40
Municipio,Chiquimula,14.75717735,-89.67033386,1,4604,40
Municipio,Chiquimula,14.75705814,-89.68015289,1,4605,40
Municipio,Chiquimula,14.75312424,-89.6838913,1,4606,40
Municipio,Chiquimula,14.74827003,-89.68759155,1,4607,40
Municipio,Chiquimula,14.74337673,-89.69199371,1,4608,40
Municipio,Chiquimula,14.73956966,-89.69643402,1,4609,40
Municipio,Chiquimula,14.73871422,-89.6998291,1,4610,40
Municipio,Chiquimula,14.73669434,-89.70549011,1,4611,40
Municipio,Chiquimula,14.7348938,-89.70729065,1,4612,40
Municipio,Chiquimula,14.730937,-89.71244812,1,4613,40
Municipio,Chiquimula,14.74078846,-89.73220825,1,4614,40
Municipio,Chiquimula,14.74023819,-89.72665405,1,4615,40
Municipio,Chiquimula,14.75190544,-89.70373535,1,4616,40
Municipio,Chiquimula,14.77412891,-89.70121002,1,4617,40
Municipio,Chiquimula,14.7803936,-89.69671631,1,4618,40
Municipio,Chiquimula,14.81687927,-89.7078476,1,4619,40
Municipio,Chiquimula,14.82306671,-89.70579529,1,4620,40
Municipio,Chiquimula,14.84318924,-89.70052338,1,4621,40
Municipio,Chiquimula,14.85212326,-89.68883514,1,4622,40
Municipio,Chiquimula,14.87501907,-89.66139221,1,4623,40
Municipio,Chiquimula,14.87180424,-89.64647675,1,4624,40
Municipio,Chiquimula,14.86421204,-89.62596893,1,4625,40
Municipio,Chiquimula,14.86332321,-89.50724792,1,4626,40
Municipio,Chiquimula,14.85729885,-89.50202942,1,4627,40
Municipio,Chiquimula,14.85927773,-89.49703217,1,4628,40
Municipio,Chiquimula,14.86062908,-89.49617767,1,4629,40
Municipio,Chiquimula,14.86464024,-89.49350739,1,4630,40
Municipio,Chiquimula,14.86330223,-89.46802521,1,4631,40
Municipio,Chiquimula,14.85306931,-89.45998383,1,4632,40
Municipio,Chiquimula,14.84903145,-89.46124268,1,4633,40
Municipio,Chiquimula,14.8475399,-89.4606781,1,4634,40
Municipio,Chiquimula,14.84344673,-89.45506287,1,4635,40
Municipio,Chiquimula,14.83139896,-89.45469666,1,4636,40
Municipio,Chiquimula,14.82882118,-89.45379639,1,4637,40
Municipio,Chiquimula,14.82659721,-89.447258,1,4638,40
Municipio,Chiquimula,14.82021332,-89.43767548,1,4639,40
Municipio,Chiquimula,14.79776955,-89.44368744,1,4640,40
Municipio,Chiquimula,14.80687809,-89.45613098,1,4641,40
Municipio,Chiquimula,14.80723572,-89.46723938,1,4642,40
Municipio,Chiquimula,14.80632019,-89.47057343,1,4643,40
Municipio,Chiquimula,14.80354786,-89.47233582,1,4644,40
Municipio,Chiquimula,14.7942133,-89.47392273,1,4645,40
Municipio,Chiquimula,14.78768253,-89.47225952,1,4646,40
Municipio,Chiquimula,14.77753353,-89.45606232,1,4647,40
Municipio,Concepción Las Minas,14.4225769,-89.34978485,1,4648,41
Municipio,Concepción Las Minas,14.4227047,-89.34992981,1,4649,41
Municipio,Concepción Las Minas,14.42208004,-89.35005951,1,4650,41
Municipio,Concepción Las Minas,14.42134571,-89.35089111,1,4651,41
Municipio,Concepción Las Minas,14.4194746,-89.35301209,1,4652,41
Municipio,Concepción Las Minas,14.41860008,-89.35626221,1,4653,41
Municipio,Concepción Las Minas,14.41973495,-89.36100006,1,4654,41
Municipio,Concepción Las Minas,14.43064022,-89.37523651,1,4655,41
Municipio,Concepción Las Minas,14.43093681,-89.37677765,1,4656,41
Municipio,Concepción Las Minas,14.43120575,-89.37819672,1,4657,41
Municipio,Concepción Las Minas,14.42816257,-89.38247681,1,4658,41
Municipio,Concepción Las Minas,14.4286232,-89.38309479,1,4659,41
Municipio,Concepción Las Minas,14.44357681,-89.38171387,1,4660,41
Municipio,Concepción Las Minas,14.44746304,-89.38212585,1,4661,41
Municipio,Concepción Las Minas,14.45055103,-89.38591003,1,4662,41
Municipio,Concepción Las Minas,14.44745827,-89.38869476,1,4663,41
Municipio,Concepción Las Minas,14.44608593,-89.395401,1,4664,41
Municipio,Concepción Las Minas,14.44095612,-89.39883423,1,4665,41
Municipio,Concepción Las Minas,14.44071674,-89.39897156,1,4666,41
Municipio,Concepción Las Minas,14.43298626,-89.40096283,1,4667,41
Municipio,Concepción Las Minas,14.43080235,-89.40479279,1,4668,41
Municipio,Concepción Las Minas,14.42547798,-89.40791321,1,4669,41
Municipio,Concepción Las Minas,14.42208672,-89.41181946,1,4670,41
Municipio,Concepción Las Minas,14.42192459,-89.41186523,1,4671,41
Municipio,Concepción Las Minas,14.42184067,-89.41210175,1,4672,41
Municipio,Concepción Las Minas,14.41331863,-89.42192078,1,4673,41
Municipio,Concepción Las Minas,14.41157818,-89.42546082,1,4674,41
Municipio,Concepción Las Minas,14.41156006,-89.43031311,1,4675,41
Municipio,Concepción Las Minas,14.41072273,-89.43170166,1,4676,41
Municipio,Concepción Las Minas,14.41154766,-89.43327332,1,4677,41
Municipio,Concepción Las Minas,14.41337109,-89.43673706,1,4678,41
Municipio,Concepción Las Minas,14.41806602,-89.43754578,1,4679,41
Municipio,Concepción Las Minas,14.42014694,-89.44567108,1,4680,41
Municipio,Concepción Las Minas,14.42239475,-89.45090485,1,4681,41
Municipio,Concepción Las Minas,14.4243269,-89.45334625,1,4682,41
Municipio,Concepción Las Minas,14.42523193,-89.45996094,1,4683,41
Municipio,Concepción Las Minas,14.42871666,-89.46700287,1,4684,41
Municipio,Concepción Las Minas,14.42186832,-89.47368622,1,4685,41
Municipio,Concepción Las Minas,14.41859055,-89.47954559,1,4686,41
Municipio,Concepción Las Minas,14.41807556,-89.48262787,1,4687,41
Municipio,Concepción Las Minas,14.41850185,-89.48421478,1,4688,41
Municipio,Concepción Las Minas,14.41324234,-89.48898315,1,4689,41
Municipio,Concepción Las Minas,14.40620136,-89.49757385,1,4690,41
Municipio,Concepción Las Minas,14.40807915,-89.4994812,1,4691,41
Municipio,Concepción Las Minas,14.41238689,-89.50391388,1,4692,41
Municipio,Concepción Las Minas,14.41621971,-89.50543213,1,4693,41
Municipio,Concepción Las Minas,14.41896439,-89.50711823,1,4694,41
Municipio,Concepción Las Minas,14.42342663,-89.50846863,1,4695,41
Municipio,Concepción Las Minas,14.42633724,-89.51140594,1,4696,41
Municipio,Concepción Las Minas,14.43526268,-89.51511383,1,4697,41
Municipio,Concepción Las Minas,14.43740654,-89.5124054,1,4698,41
Municipio,Concepción Las Minas,14.44091702,-89.5063324,1,4699,41
Municipio,Concepción Las Minas,14.44360161,-89.50137329,1,4700,41
Municipio,Concepción Las Minas,14.44835758,-89.49643707,1,4701,41
Municipio,Concepción Las Minas,14.45755482,-89.49476624,1,4702,41
Municipio,Concepción Las Minas,14.46098709,-89.4963913,1,4703,41
Municipio,Concepción Las Minas,14.46986389,-89.49375153,1,4704,41
Municipio,Concepción Las Minas,14.4726696,-89.49501801,1,4705,41
Municipio,Concepción Las Minas,14.47598171,-89.49695587,1,4706,41
Municipio,Concepción Las Minas,14.4776659,-89.49525452,1,4707,41
Municipio,Concepción Las Minas,14.48254108,-89.49506378,1,4708,41
Municipio,Concepción Las Minas,14.48520088,-89.49960327,1,4709,41
Municipio,Concepción Las Minas,14.49172592,-89.50891876,1,4710,41
Municipio,Concepción Las Minas,14.49385548,-89.50752258,1,4711,41
Municipio,Concepción Las Minas,14.49705029,-89.50351715,1,4712,41
Municipio,Concepción Las Minas,14.5016489,-89.51602173,1,4713,41
Municipio,Concepción Las Minas,14.50874043,-89.51371765,1,4714,41
Municipio,Concepción Las Minas,14.51415539,-89.51875305,1,4715,41
Municipio,Concepción Las Minas,14.51363659,-89.53721619,1,4716,41
Municipio,Concepción Las Minas,14.51902962,-89.54296112,1,4717,41
Municipio,Concepción Las Minas,14.51985264,-89.54173279,1,4718,41
Municipio,Concepción Las Minas,14.52300453,-89.53974152,1,4719,41
Municipio,Concepción Las Minas,14.52481174,-89.53032684,1,4720,41
Municipio,Concepción Las Minas,14.52422237,-89.51542664,1,4721,41
Municipio,Concepción Las Minas,14.53592968,-89.51242828,1,4722,41
Municipio,Concepción Las Minas,14.53643799,-89.51183319,1,4723,41
Municipio,Concepción Las Minas,14.5344553,-89.5094986,1,4724,41
Municipio,Concepción Las Minas,14.53540802,-89.50824738,1,4725,41
Municipio,Concepción Las Minas,14.55420399,-89.50595856,1,4726,41
Municipio,Concepción Las Minas,14.55571461,-89.50439453,1,4727,41
Municipio,Concepción Las Minas,14.55312824,-89.49946594,1,4728,41
Municipio,Concepción Las Minas,14.55462837,-89.49376678,1,4729,41
Municipio,Concepción Las Minas,14.55425644,-89.48513031,1,4730,41
Municipio,Concepción Las Minas,14.54850578,-89.47872925,1,4731,41
Municipio,Concepción Las Minas,14.54795361,-89.46986389,1,4732,41
Municipio,Concepción Las Minas,14.55177212,-89.45903015,1,4733,41
Municipio,Concepción Las Minas,14.55282497,-89.45747375,1,4734,41
Municipio,Concepción Las Minas,14.55226898,-89.45493317,1,4735,41
Municipio,Concepción Las Minas,14.55001926,-89.44645691,1,4736,41
Municipio,Concepción Las Minas,14.55069637,-89.44248199,1,4737,41
Municipio,Concepción Las Minas,14.554842,-89.43755341,1,4738,41
Municipio,Concepción Las Minas,14.56295967,-89.43522644,1,4739,41
Municipio,Concepción Las Minas,14.56965923,-89.43268585,1,4740,41
Municipio,Concepción Las Minas,14.571311,-89.42597198,1,4741,41
Municipio,Concepción Las Minas,14.5702076,-89.41764832,1,4742,41
Municipio,Concepción Las Minas,14.54709053,-89.38694,1,4743,41
Municipio,Concepción Las Minas,14.53650856,-89.38913727,1,4744,41
Municipio,Concepción Las Minas,14.52692699,-89.38935852,1,4745,41
Municipio,Concepción Las Minas,14.51556969,-89.38270569,1,4746,41
Municipio,Concepción Las Minas,14.48631477,-89.38813782,1,4747,41
Municipio,Concepción Las Minas,14.47939301,-89.38718414,1,4748,41
Municipio,Concepción Las Minas,14.47145844,-89.38323975,1,4749,41
Municipio,Concepción Las Minas,14.4721117,-89.37139893,1,4750,41
Municipio,Concepción Las Minas,14.46485329,-89.36413574,1,4751,41
Municipio,Concepción Las Minas,14.46304512,-89.3502655,1,4752,41
Municipio,Concepción Las Minas,14.45745659,-89.35079193,1,4753,41
Municipio,Concepción Las Minas,14.42545986,-89.34920502,1,4754,41
Municipio,Concepción Las Minas,14.42360687,-89.34957886,1,4755,41
Municipio,Concepción Las Minas,14.4225769,-89.34978485,1,4756,41
Municipio,Esquipulas,14.5702076,-89.41764832,1,4757,42
Municipio,Esquipulas,14.57362366,-89.41391754,1,4758,42
Municipio,Esquipulas,14.57289028,-89.41067505,1,4759,42
Municipio,Esquipulas,14.57539463,-89.40708923,1,4760,42
Municipio,Esquipulas,14.57962799,-89.4041748,1,4761,42
Municipio,Esquipulas,14.58613014,-89.40021515,1,4762,42
Municipio,Esquipulas,14.58423138,-89.39574432,1,4763,42
Municipio,Esquipulas,14.58526421,-89.39324951,1,4764,42
Municipio,Esquipulas,14.58821774,-89.3711319,1,4765,42
Municipio,Esquipulas,14.58668423,-89.36813354,1,4766,42
Municipio,Esquipulas,14.58745003,-89.36611176,1,4767,42
Municipio,Esquipulas,14.60263824,-89.35956573,1,4768,42
Municipio,Esquipulas,14.61283016,-89.35838318,1,4769,42
Municipio,Esquipulas,14.62370586,-89.36009216,1,4770,42
Municipio,Esquipulas,14.62707901,-89.36369324,1,4771,42
Municipio,Esquipulas,14.63246727,-89.36141205,1,4772,42
Municipio,Esquipulas,14.63746262,-89.35665131,1,4773,42
Municipio,Esquipulas,14.64437294,-89.35351563,1,4774,42
Municipio,Esquipulas,14.64890003,-89.3576355,1,4775,42
Municipio,Esquipulas,14.65454483,-89.33261108,1,4776,42
Municipio,Esquipulas,14.6506319,-89.32650757,1,4777,42
Municipio,Esquipulas,14.64830494,-89.32060242,1,4778,42
Municipio,Esquipulas,14.64933014,-89.31293488,1,4779,42
Municipio,Esquipulas,14.64860058,-89.30781555,1,4780,42
Municipio,Esquipulas,14.64049244,-89.30132294,1,4781,42
Municipio,Esquipulas,14.64264297,-89.29932404,1,4782,42
Municipio,Esquipulas,14.64453506,-89.29776001,1,4783,42
Municipio,Esquipulas,14.64878273,-89.29206085,1,4784,42
Municipio,Esquipulas,14.65286064,-89.29068756,1,4785,42
Municipio,Esquipulas,14.65329838,-89.28733826,1,4786,42
Municipio,Esquipulas,14.66627121,-89.27085114,1,4787,42
Municipio,Esquipulas,14.67329788,-89.27893066,1,4788,42
Municipio,Esquipulas,14.67715359,-89.27894592,1,4789,42
Municipio,Esquipulas,14.68136597,-89.27649689,1,4790,42
Municipio,Esquipulas,14.68724442,-89.27931213,1,4791,42
Municipio,Esquipulas,14.69257164,-89.27272797,1,4792,42
Municipio,Esquipulas,14.70697212,-89.24740601,1,4793,42
Municipio,Esquipulas,14.7112999,-89.24559784,1,4794,42
Municipio,Esquipulas,14.72017002,-89.23693085,1,4795,42
Municipio,Esquipulas,14.72243786,-89.23674774,1,4796,42
Municipio,Esquipulas,14.72424316,-89.24401093,1,4797,42
Municipio,Esquipulas,14.72781467,-89.25073242,1,4798,42
Municipio,Esquipulas,14.7387228,-89.23712921,1,4799,42
Municipio,Esquipulas,14.74641037,-89.2252655,1,4800,42
Municipio,Esquipulas,14.75216007,-89.22307587,1,4801,42
Municipio,Esquipulas,14.75762558,-89.21730042,1,4802,42
Municipio,Esquipulas,14.76380539,-89.21589661,1,4803,42
Municipio,Esquipulas,14.76539516,-89.21419525,1,4804,42
Municipio,Esquipulas,14.76747608,-89.20853424,1,4805,42
Municipio,Esquipulas,14.77476883,-89.21381378,1,4806,42
Municipio,Esquipulas,14.78495026,-89.22244263,1,4807,42
Municipio,Esquipulas,14.79132748,-89.22190094,1,4808,42
Municipio,Esquipulas,14.79538441,-89.21669006,1,4809,42
Municipio,Esquipulas,14.79524326,-89.19090271,1,4810,42
Municipio,Esquipulas,14.79519463,-89.18183899,1,4811,42
Municipio,Esquipulas,14.77704906,-89.16339111,1,4812,42
Municipio,Esquipulas,14.75560379,-89.16035461,1,4813,42
Municipio,Esquipulas,14.73277569,-89.16001892,1,4814,42
Municipio,Esquipulas,14.71513844,-89.1267395,1,4815,42
Municipio,Esquipulas,14.69757271,-89.1339798,1,4816,42
Municipio,Esquipulas,14.69685936,-89.13559723,1,4817,42
Municipio,Esquipulas,14.67683029,-89.14703369,1,4818,42
Municipio,Esquipulas,14.67584419,-89.14745331,1,4819,42
Municipio,Esquipulas,14.67519856,-89.14720154,1,4820,42
Municipio,Esquipulas,14.67499638,-89.14781189,1,4821,42
Municipio,Esquipulas,14.66879177,-89.15045166,1,4822,42
Municipio,Esquipulas,14.66287327,-89.15296936,1,4823,42
Municipio,Esquipulas,14.64788342,-89.15188599,1,4824,42
Municipio,Esquipulas,14.62743187,-89.14768982,1,4825,42
Municipio,Esquipulas,14.60250282,-89.14628601,1,4826,42
Municipio,Esquipulas,14.57477093,-89.15460968,1,4827,42
Municipio,Esquipulas,14.57221127,-89.15538025,1,4828,42
Municipio,Esquipulas,14.57174873,-89.15769196,1,4829,42
Municipio,Esquipulas,14.56958103,-89.16854095,1,4830,42
Municipio,Esquipulas,14.57085323,-89.17772675,1,4831,42
Municipio,Esquipulas,14.58245373,-89.21369171,1,4832,42
Municipio,Esquipulas,14.58370686,-89.21757507,1,4833,42
Municipio,Esquipulas,14.5832634,-89.222435,1,4834,42
Municipio,Esquipulas,14.58281422,-89.2273407,1,4835,42
Municipio,Esquipulas,14.57779694,-89.2379837,1,4836,42
Municipio,Esquipulas,14.57622528,-89.23962402,1,4837,42
Municipio,Esquipulas,14.57618237,-89.2401123,1,4838,42
Municipio,Esquipulas,14.56963062,-89.24731445,1,4839,42
Municipio,Esquipulas,14.56804657,-89.24905396,1,4840,42
Municipio,Esquipulas,14.55768871,-89.25178528,1,4841,42
Municipio,Esquipulas,14.55694103,-89.25198364,1,4842,42
Municipio,Esquipulas,14.5518856,-89.25537109,1,4843,42
Municipio,Esquipulas,14.55059433,-89.25692749,1,4844,42
Municipio,Esquipulas,14.54857159,-89.25839233,1,4845,42
Municipio,Esquipulas,14.54789734,-89.26017761,1,4846,42
Municipio,Esquipulas,14.53835678,-89.27165985,1,4847,42
Municipio,Esquipulas,14.53741837,-89.272789,1,4848,42
Municipio,Esquipulas,14.53684139,-89.27328491,1,4849,42
Municipio,Esquipulas,14.52950859,-89.2778244,1,4850,42
Municipio,Esquipulas,14.51773453,-89.28052521,1,4851,42
Municipio,Esquipulas,14.51156139,-89.28884125,1,4852,42
Municipio,Esquipulas,14.50836372,-89.29304504,1,4853,42
Municipio,Esquipulas,14.50494862,-89.29814911,1,4854,42
Municipio,Esquipulas,14.49435425,-89.29637909,1,4855,42
Municipio,Esquipulas,14.49104214,-89.30387115,1,4856,42
Municipio,Esquipulas,14.48820019,-89.30475616,1,4857,42
Municipio,Esquipulas,14.48699379,-89.3086853,1,4858,42
Municipio,Esquipulas,14.48526859,-89.3094635,1,4859,42
Municipio,Esquipulas,14.48431873,-89.31246948,1,4860,42
Municipio,Esquipulas,14.48087692,-89.31545258,1,4861,42
Municipio,Esquipulas,14.48000717,-89.32044983,1,4862,42
Municipio,Esquipulas,14.47694111,-89.32501984,1,4863,42
Municipio,Esquipulas,14.47456932,-89.33195496,1,4864,42
Municipio,Esquipulas,14.47227764,-89.33798218,1,4865,42
Municipio,Esquipulas,14.46927929,-89.34384155,1,4866,42
Municipio,Esquipulas,14.46803665,-89.34664154,1,4867,42
Municipio,Esquipulas,14.46599388,-89.34850311,1,4868,42
Municipio,Esquipulas,14.46276665,-89.3481369,1,4869,42
Municipio,Esquipulas,14.46304512,-89.3502655,1,4870,42
Municipio,Esquipulas,14.46485329,-89.36413574,1,4871,42
Municipio,Esquipulas,14.4721117,-89.37139893,1,4872,42
Municipio,Esquipulas,14.47145844,-89.38323975,1,4873,42
Municipio,Esquipulas,14.47939301,-89.38718414,1,4874,42
Municipio,Esquipulas,14.48631477,-89.38813782,1,4875,42
Municipio,Esquipulas,14.51556969,-89.38270569,1,4876,42
Municipio,Esquipulas,14.52692699,-89.38935852,1,4877,42
Municipio,Esquipulas,14.53650856,-89.38913727,1,4878,42
Municipio,Esquipulas,14.54709053,-89.38694,1,4879,42
Municipio,Esquipulas,14.5702076,-89.41764832,1,4880,42
Municipio,Ipala,14.52481174,-89.53032684,1,4881,43
Municipio,Ipala,14.52300453,-89.53974152,1,4882,43
Municipio,Ipala,14.51985264,-89.54173279,1,4883,43
Municipio,Ipala,14.51902962,-89.54296112,1,4884,43
Municipio,Ipala,14.51363659,-89.53721619,1,4885,43
Municipio,Ipala,14.51144028,-89.61975861,1,4886,43
Municipio,Ipala,14.55135536,-89.61489105,1,4887,43
Municipio,Ipala,14.56330395,-89.63962555,1,4888,43
Municipio,Ipala,14.53642368,-89.67708588,1,4889,43
Municipio,Ipala,14.54323196,-89.67928314,1,4890,43
Municipio,Ipala,14.54355621,-89.68202209,1,4891,43
Municipio,Ipala,14.54455853,-89.68553925,1,4892,43
Municipio,Ipala,14.54930973,-89.6872406,1,4893,43
Municipio,Ipala,14.55505562,-89.68665314,1,4894,43
Municipio,Ipala,14.55764294,-89.68708801,1,4895,43
Municipio,Ipala,14.56091118,-89.6870575,1,4896,43
Municipio,Ipala,14.61815166,-89.66172028,1,4897,43
Municipio,Ipala,14.62429237,-89.66344452,1,4898,43
Municipio,Ipala,14.62977505,-89.66405487,1,4899,43
Municipio,Ipala,14.63802814,-89.65924835,1,4900,43
Municipio,Ipala,14.64364243,-89.65996552,1,4901,43
Municipio,Ipala,14.64944363,-89.65583801,1,4902,43
Municipio,Ipala,14.65689659,-89.65087128,1,4903,43
Municipio,Ipala,14.67419338,-89.65061188,1,4904,43
Municipio,Ipala,14.67807865,-89.64043427,1,4905,43
Municipio,Ipala,14.68050671,-89.63181305,1,4906,43
Municipio,Ipala,14.6831913,-89.62200928,1,4907,43
Municipio,Ipala,14.6835928,-89.61175537,1,4908,43
Municipio,Ipala,14.6833353,-89.60631561,1,4909,43
Municipio,Ipala,14.67642498,-89.59952545,1,4910,43
Municipio,Ipala,14.67012978,-89.59472656,1,4911,43
Municipio,Ipala,14.66518879,-89.5929718,1,4912,43
Municipio,Ipala,14.66485596,-89.57978821,1,4913,43
Municipio,Ipala,14.66601753,-89.57751465,1,4914,43
Municipio,Ipala,14.66084194,-89.56855774,1,4915,43
Municipio,Ipala,14.65849018,-89.56446075,1,4916,43
Municipio,Ipala,14.6598444,-89.55313873,1,4917,43
Municipio,Ipala,14.65431499,-89.5396347,1,4918,43
Municipio,Ipala,14.648633,-89.53807831,1,4919,43
Municipio,Ipala,14.64497471,-89.53417969,1,4920,43
Municipio,Ipala,14.62687874,-89.54064941,1,4921,43
Municipio,Ipala,14.62497997,-89.54026794,1,4922,43
Municipio,Ipala,14.62699509,-89.5376358,1,4923,43
Municipio,Ipala,14.62630653,-89.53710175,1,4924,43
Municipio,Ipala,14.6079731,-89.53696442,1,4925,43
Municipio,Ipala,14.60713196,-89.53792572,1,4926,43
Municipio,Ipala,14.61014462,-89.54016876,1,4927,43
Municipio,Ipala,14.60531807,-89.54522705,1,4928,43
Municipio,Ipala,14.60419941,-89.54998016,1,4929,43
Municipio,Ipala,14.60591316,-89.55705261,1,4930,43
Municipio,Ipala,14.60195446,-89.55913544,1,4931,43
Municipio,Ipala,14.59120083,-89.55110168,1,4932,43
Municipio,Ipala,14.58138466,-89.54766083,1,4933,43
Municipio,Ipala,14.57625008,-89.54769135,1,4934,43
Municipio,Ipala,14.56613255,-89.55077362,1,4935,43
Municipio,Ipala,14.56064034,-89.54967499,1,4936,43
